"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","tr_len"
NA,NA,"LA","9","33","3","LA_R9N33",2017,NA,NA
NA,NA,"LA","9","34","1","LA_R9N34",2017,NA,NA
NA,NA,"LA","9","34","2","LA_R9N34",2017,NA,NA
NA,NA,"LA","9","34","3","LA_R9N34",2017,NA,NA
"LAR5N50","pxa","LA","9","35","1","LA_R9N35",2017,1,540
"LAR5N50","pxa","LA","9","35","2","LA_R9N35",2017,1,475
"LAR5N50","pxa","LA","9","35","3","LA_R9N35",2017,1,470
"LAR5N51","pxa","LA","9","36","1","LA_R9N36",2017,1,405
"LAR5N51","pxa","LA","9","36","2","LA_R9N36",2017,1,445
"LAR5N51","pxa","LA","9","36","3","LA_R9N36",2017,1,380
"LAR5N52","pxa","LA","9","37","1","LA_R9N37",2017,1,NA
"LAR5N52","pxa","LA","9","37","2","LA_R9N37",2017,1,635
"LAR5N52","pxa","LA","9","37","3","LA_R9N37",2017,1,480
NA,NA,"LA","9","38","1","LA_R9N38",2017,NA,NA
NA,NA,"LA","9","38","2","LA_R9N38",2017,NA,NA
NA,NA,"LA","9","38","3","LA_R9N38",2017,NA,NA
NA,NA,"LA","9","39","1","LA_R9N39",2017,NA,NA
NA,NA,"LA","9","39","2","LA_R9N39",2017,NA,NA
NA,NA,"LA","9","39","3","LA_R9N39",2017,NA,NA
NA,NA,"LA","9","4","1","LA_R9N4",2017,NA,NA
NA,NA,"LA","9","4","2","LA_R9N4",2017,NA,NA
NA,NA,"LA","9","4","3","LA_R9N4",2017,NA,NA
"LAR5N55","pxa","LA","9","40","1","LA_R9N40",2017,1,600
"LAR5N55","pxa","LA","9","40","2","LA_R9N40",2017,1,640
