"Genotype","pop","Loc","Row","Column","rep","Plot_RC_ID","Year","co_loc","in_len"
NA,NA,"LA","3","67","2","LA_R3N67",2017,NA,NA
NA,NA,"LA","3","67","3","LA_R3N67",2017,NA,NA
NA,NA,"LA","3","68","1","LA_R3N68",2017,NA,NA
NA,NA,"LA","3","68","2","LA_R3N68",2017,NA,NA
NA,NA,"LA","3","68","3","LA_R3N68",2017,NA,NA
"LAR1N69","pxw","LA","3","69","1","LA_R3N69",2017,1,16.66666667
"LAR1N69","pxw","LA","3","69","2","LA_R3N69",2017,1,16.66666667
NA,NA,"LA","3","69","3","LA_R3N69",2017,NA,NA
NA,NA,"LA","3","7","1","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","7","2","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","7","3","LA_R3N7",2017,NA,NA
NA,NA,"LA","3","70","1","LA_R3N70",2017,NA,NA
NA,NA,"LA","3","70","2","LA_R3N70",2017,NA,NA
NA,NA,"LA","3","70","3","LA_R3N70",2017,NA,NA
"LAR1N72","pxw","LA","3","71","1","LA_R3N71",2017,1,16.66666667
"LAR1N72","pxw","LA","3","71","2","LA_R3N71",2017,1,16.66666667
"LAR1N72","pxw","LA","3","71","3","LA_R3N71",2017,1,10.52631579
NA,NA,"LA","3","72","1","LA_R3N72",2017,NA,NA
NA,NA,"LA","3","72","2","LA_R3N72",2017,NA,NA
NA,NA,"LA","3","72","3","LA_R3N72",2017,NA,NA
"LAR1N74","pxw","LA","3","73","1","LA_R3N73",2017,0,40
NA,NA,"LA","3","73","2","LA_R3N73",2017,NA,NA
NA,NA,"LA","3","73","3","LA_R3N73",2017,NA,NA
"LAR1N75","pxw","LA","3","74","1","LA_R3N74",2017,1,18.18181818
"LAR1N75","pxw","LA","3","74","2","LA_R3N74",2017,1,13.33333333
"LAR1N75","pxw","LA","3","74","3","LA_R3N74",2017,1,18.18181818
NA,NA,"LA","3","75","1","LA_R3N75",2017,NA,NA
"LAR1N78","pxw","LA","3","75","2","LA_R3N75",2017,1,9.090909091
"LAR1N78","pxw","LA","3","75","3","LA_R3N75",2017,1,7.692307692
"LAR1N79","pxw","LA","3","76","1","LA_R3N76",2017,1,22.22222222
"LAR1N79","pxw","LA","3","76","2","LA_R3N76",2017,1,22.22222222
"LAR1N79","pxw","LA","3","76","3","LA_R3N76",2017,1,22.22222222
NA,NA,"LA","3","77","1","LA_R3N77",2017,NA,NA
NA,NA,"LA","3","77","2","LA_R3N77",2017,NA,NA
NA,NA,"LA","3","77","3","LA_R3N77",2017,NA,NA
"LAR1N81","pxw","LA","3","78","1","LA_R3N78",2017,0,33.33333333
"LAR1N81","pxw","LA","3","78","2","LA_R3N78",2017,0,33.33333333
"LAR1N81","pxw","LA","3","78","3","LA_R3N78",2017,0,33.33333333
"LAR1N83","pxw","LA","3","79","1","LA_R3N79",2017,0,NA
"LAR1N83","pxw","LA","3","79","2","LA_R3N79",2017,0,40
"LAR1N83","pxw","LA","3","79","3","LA_R3N79",2017,0,40
NA,NA,"LA","3","8","1","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","8","2","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","8","3","LA_R3N8",2017,NA,NA
NA,NA,"LA","3","80","1","LA_R3N80",2017,NA,NA
NA,NA,"LA","3","80","2","LA_R3N80",2017,NA,NA
NA,NA,"LA","3","80","3","LA_R3N80",2017,NA,NA
"LAR1N85","pxw","LA","3","81","1","LA_R3N81",2017,1,28.57142857
"LAR1N85","pxw","LA","3","81","2","LA_R3N81",2017,1,28.57142857
"LAR1N85","pxw","LA","3","81","3","LA_R3N81",2017,1,25
NA,NA,"LA","3","82","1","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","82","2","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","82","3","LA_R3N82",2017,NA,NA
NA,NA,"LA","3","83","1","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","83","2","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","83","3","LA_R3N83",2017,NA,NA
NA,NA,"LA","3","84","1","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","84","2","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","84","3","LA_R3N84",2017,NA,NA
NA,NA,"LA","3","85","1","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","85","2","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","85","3","LA_R3N85",2017,NA,NA
NA,NA,"LA","3","86","1","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","86","2","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","86","3","LA_R3N86",2017,NA,NA
NA,NA,"LA","3","9","1","LA_R3N9",2017,NA,NA
NA,NA,"LA","3","9","2","LA_R3N9",2017,NA,NA
NA,NA,"LA","3","9","3","LA_R3N9",2017,NA,NA
NA,NA,"LA","4","1","1","LA_R4N1",2017,NA,NA
NA,NA,"LA","4","1","2","LA_R4N1",2017,NA,NA
NA,NA,"LA","4","1","3","LA_R4N1",2017,NA,NA
"LAR1N98","pxw","LA","4","10","1","LA_R4N10",2017,1,15.38461538
"LAR1N98","pxw","LA","4","10","2","LA_R4N10",2017,1,16.66666667
"LAR1N98","pxw","LA","4","10","3","LA_R4N10",2017,1,16.66666667
"LAR1N99","pxw","LA","4","11","1","LA_R4N11",2017,0,33.33333333
NA,NA,"LA","4","11","2","LA_R4N11",2017,NA,NA
"LAR1N99","pxw","LA","4","11","3","LA_R4N11",2017,0,33.33333333
"LAR1N100","pxw","LA","4","12","1","LA_R4N12",2017,0,40
"LAR1N100","pxw","LA","4","12","2","LA_R4N12",2017,0,33.33333333
"LAR1N100","pxw","LA","4","12","3","LA_R4N12",2017,0,40
NA,NA,"LA","4","13","1","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","13","2","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","13","3","LA_R4N13",2017,NA,NA
NA,NA,"LA","4","14","1","LA_R4N14",2017,NA,NA
NA,NA,"LA","4","14","2","LA_R4N14",2017,NA,NA
NA,NA,"LA","4","14","3","LA_R4N14",2017,NA,NA
"LAR1N103","pxw","LA","4","15","1","LA_R4N15",2017,0,33.33333333
"LAR1N103","pxw","LA","4","15","2","LA_R4N15",2017,0,40
"LAR1N103","pxw","LA","4","15","3","LA_R4N15",2017,0,40
NA,NA,"LA","4","16","1","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","16","2","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","16","3","LA_R4N16",2017,NA,NA
NA,NA,"LA","4","17","1","LA_R4N17",2017,NA,NA
NA,NA,"LA","4","17","2","LA_R4N17",2017,NA,NA
NA,NA,"LA","4","17","3","LA_R4N17",2017,NA,NA
"LAR1N106","pxw","LA","4","18","1","LA_R4N18",2017,1,14.28571429
"LAR1N106","pxw","LA","4","18","2","LA_R4N18",2017,1,12.5
"LAR1N106","pxw","LA","4","18","3","LA_R4N18",2017,1,10
"LAR1N107","pxw","LA","4","19","1","LA_R4N19",2017,1,11.11111111
"LAR1N107","pxw","LA","4","19","2","LA_R4N19",2017,1,11.11111111
"LAR1N107","pxw","LA","4","19","3","LA_R4N19",2017,1,10
NA,NA,"LA","4","2","1","LA_R4N2",2017,NA,NA
NA,NA,"LA","4","2","2","LA_R4N2",2017,NA,NA
NA,NA,"LA","4","2","3","LA_R4N2",2017,NA,NA
"LAR1N108","pxw","LA","4","20","1","LA_R4N20",2017,0,28.57142857
"LAR1N108","pxw","LA","4","20","2","LA_R4N20",2017,0,28.57142857
"LAR1N108","pxw","LA","4","20","3","LA_R4N20",2017,0,33.33333333
"LAR1N109","pxw","LA","4","21","1","LA_R4N21",2017,0,40
"LAR1N109","pxw","LA","4","21","2","LA_R4N21",2017,0,33.33333333
"LAR1N109","pxw","LA","4","21","3","LA_R4N21",2017,0,33.33333333
"LAR1N111","pxw","LA","4","22","1","LA_R4N22",2017,0,33.33333333
"LAR1N111","pxw","LA","4","22","2","LA_R4N22",2017,0,33.33333333
"LAR1N111","pxw","LA","4","22","3","LA_R4N22",2017,0,33.33333333
NA,NA,"LA","4","23","1","LA_R4N23",2017,NA,NA
NA,NA,"LA","4","23","2","LA_R4N23",2017,NA,NA
NA,NA,"LA","4","23","3","LA_R4N23",2017,NA,NA
"LAR1N114","pxw","LA","4","24","1","LA_R4N24",2017,0,33.33333333
"LAR1N114","pxw","LA","4","24","2","LA_R4N24",2017,0,40
"LAR1N114","pxw","LA","4","24","3","LA_R4N24",2017,0,40
NA,NA,"LA","4","25","1","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","25","2","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","25","3","LA_R4N25",2017,NA,NA
NA,NA,"LA","4","26","1","LA_R4N26",2017,NA,NA
NA,NA,"LA","4","26","2","LA_R4N26",2017,NA,NA
NA,NA,"LA","4","26","3","LA_R4N26",2017,NA,NA
"LAR1N117","pxw","LA","4","27","1","LA_R4N27",2017,1,18.18181818
"LAR1N117","pxw","LA","4","27","2","LA_R4N27",2017,1,18.18181818
"LAR1N117","pxw","LA","4","27","3","LA_R4N27",2017,1,16.66666667
NA,NA,"LA","4","28","1","LA_R4N28",2017,NA,NA
NA,NA,"LA","4","28","2","LA_R4N28",2017,NA,NA
NA,NA,"LA","4","28","3","LA_R4N28",2017,NA,NA
"LAR1N119","pxw","LA","4","29","1","LA_R4N29",2017,0,28.57142857
"LAR1N119","pxw","LA","4","29","2","LA_R4N29",2017,0,33.33333333
NA,NA,"LA","4","29","3","LA_R4N29",2017,NA,NA
"LAR1N91","pxw","LA","4","3","1","LA_R4N3",2017,0,40
"LAR1N91","pxw","LA","4","3","2","LA_R4N3",2017,0,NA
"LAR1N91","pxw","LA","4","3","3","LA_R4N3",2017,0,40
NA,NA,"LA","4","30","1","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","30","2","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","30","3","LA_R4N30",2017,NA,NA
NA,NA,"LA","4","31","1","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","31","2","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","31","3","LA_R4N31",2017,NA,NA
NA,NA,"LA","4","32","1","LA_R4N32",2017,NA,NA
NA,NA,"LA","4","32","2","LA_R4N32",2017,NA,NA
NA,NA,"LA","4","32","3","LA_R4N32",2017,NA,NA
"LAR1N125","pxw","LA","4","33","1","LA_R4N33",2017,1,9.090909091
"LAR1N125","pxw","LA","4","33","2","LA_R4N33",2017,1,NA
"LAR1N125","pxw","LA","4","33","3","LA_R4N33",2017,1,10
"LAR2N1","pxw","LA","4","34","1","LA_R4N34",2017,1,25
"LAR2N1","pxw","LA","4","34","2","LA_R4N34",2017,1,28.57142857
"LAR2N1","pxw","LA","4","34","3","LA_R4N34",2017,1,25
"LAR2N2","pxw","LA","4","35","1","LA_R4N35",2017,1,15.38461538
"LAR2N2","pxw","LA","4","35","2","LA_R4N35",2017,1,15.38461538
"LAR2N2","pxw","LA","4","35","3","LA_R4N35",2017,1,18.18181818
"LAR2N3","pxw","LA","4","36","1","LA_R4N36",2017,0,40
"LAR2N3","pxw","LA","4","36","2","LA_R4N36",2017,0,33.33333333
"LAR2N3","pxw","LA","4","36","3","LA_R4N36",2017,0,33.33333333
NA,NA,"LA","4","37","1","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","37","2","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","37","3","LA_R4N37",2017,NA,NA
NA,NA,"LA","4","38","1","LA_R4N38",2017,NA,NA
NA,NA,"LA","4","38","2","LA_R4N38",2017,NA,NA
NA,NA,"LA","4","38","3","LA_R4N38",2017,NA,NA
"LAR2N6","pxw","LA","4","39","1","LA_R4N39",2017,1,12.5
"LAR2N6","pxw","LA","4","39","2","LA_R4N39",2017,1,12.5
NA,NA,"LA","4","39","3","LA_R4N39",2017,NA,NA
NA,NA,"LA","4","4","1","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","4","2","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","4","3","LA_R4N4",2017,NA,NA
NA,NA,"LA","4","40","1","LA_R4N40",2017,NA,NA
NA,NA,"LA","4","40","2","LA_R4N40",2017,NA,NA
NA,NA,"LA","4","40","3","LA_R4N40",2017,NA,NA
"LAR2N8","pxw","LA","4","41","1","LA_R4N41",2017,1,40
"LAR2N8","pxw","LA","4","41","2","LA_R4N41",2017,1,33.33333333
"LAR2N8","pxw","LA","4","41","3","LA_R4N41",2017,1,33.33333333
NA,NA,"LA","4","42","1","LA_R4N42",2017,NA,NA
NA,NA,"LA","4","42","2","LA_R4N42",2017,NA,NA
NA,NA,"LA","4","42","3","LA_R4N42",2017,NA,NA
"LAR2N10","pxw","LA","4","43","1","LA_R4N43",2017,1,20
"LAR2N10","pxw","LA","4","43","2","LA_R4N43",2017,1,16.66666667
"LAR2N10","pxw","LA","4","43","3","LA_R4N43",2017,1,13.33333333
"LAR2N11","pxw","LA","4","44","1","LA_R4N44",2017,1,20
"LAR2N11","pxw","LA","4","44","2","LA_R4N44",2017,1,22.22222222
"LAR2N11","pxw","LA","4","44","3","LA_R4N44",2017,1,22.22222222
"LAR2N12","pxw","LA","4","45","1","LA_R4N45",2017,1,22.22222222
"LAR2N12","pxw","LA","4","45","2","LA_R4N45",2017,1,20
"LAR2N12","pxw","LA","4","45","3","LA_R4N45",2017,1,20
NA,NA,"LA","4","46","1","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","46","2","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","46","3","LA_R4N46",2017,NA,NA
NA,NA,"LA","4","47","1","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","47","2","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","47","3","LA_R4N47",2017,NA,NA
NA,NA,"LA","4","48","1","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","48","2","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","48","3","LA_R4N48",2017,NA,NA
NA,NA,"LA","4","49","1","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","49","2","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","49","3","LA_R4N49",2017,NA,NA
NA,NA,"LA","4","5","1","LA_R4N5",2017,NA,NA
NA,NA,"LA","4","5","2","LA_R4N5",2017,NA,NA
NA,NA,"LA","4","5","3","LA_R4N5",2017,NA,NA
"LAR2N17","pxw","LA","4","50","1","LA_R4N50",2017,1,28.57142857
"LAR2N17","pxw","LA","4","50","2","LA_R4N50",2017,1,20
"LAR2N17","pxw","LA","4","50","3","LA_R4N50",2017,1,22.22222222
"LAR2N18","pxw","LA","4","51","1","LA_R4N51",2017,1,16.66666667
NA,NA,"LA","4","51","2","LA_R4N51",2017,NA,NA
"LAR2N18","pxw","LA","4","51","3","LA_R4N51",2017,1,6.666666667
NA,NA,"LA","4","52","1","LA_R4N52",2017,NA,NA
NA,NA,"LA","4","52","2","LA_R4N52",2017,NA,NA
NA,NA,"LA","4","52","3","LA_R4N52",2017,NA,NA
"LAR2N20","pxw","LA","4","53","1","LA_R4N53",2017,0,28.57142857
"LAR2N20","pxw","LA","4","53","2","LA_R4N53",2017,0,33.33333333
NA,NA,"LA","4","53","3","LA_R4N53",2017,NA,NA
"LAR2N21","pxw","LA","4","54","1","LA_R4N54",2017,1,22.22222222
"LAR2N21","pxw","LA","4","54","2","LA_R4N54",2017,1,20
"LAR2N21","pxw","LA","4","54","3","LA_R4N54",2017,1,20
NA,NA,"LA","4","55","1","LA_R4N55",2017,NA,NA
"LAR2N22","pxw","LA","4","55","2","LA_R4N55",2017,1,9.090909091
"LAR2N22","pxw","LA","4","55","3","LA_R4N55",2017,1,12.5
NA,NA,"LA","4","56","1","LA_R4N56",2017,NA,NA
"LAR2N23","pxw","LA","4","56","2","LA_R4N56",2017,1,14.28571429
"LAR2N23","pxw","LA","4","56","3","LA_R4N56",2017,1,16.66666667
NA,NA,"LA","4","57","1","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","57","2","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","57","3","LA_R4N57",2017,NA,NA
NA,NA,"LA","4","58","1","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","58","2","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","58","3","LA_R4N58",2017,NA,NA
NA,NA,"LA","4","59","1","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","59","2","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","59","3","LA_R4N59",2017,NA,NA
NA,NA,"LA","4","6","1","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","6","2","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","6","3","LA_R4N6",2017,NA,NA
NA,NA,"LA","4","60","1","LA_R4N60",2017,NA,NA
NA,NA,"LA","4","60","2","LA_R4N60",2017,NA,NA
NA,NA,"LA","4","60","3","LA_R4N60",2017,NA,NA
"LAR2N28","pxw","LA","4","61","1","LA_R4N61",2017,0,33.33333333
"LAR2N28","pxw","LA","4","61","2","LA_R4N61",2017,0,28.57142857
"LAR2N28","pxw","LA","4","61","3","LA_R4N61",2017,0,28.57142857
"LAR2N29","pxw","LA","4","62","1","LA_R4N62",2017,0,40
"LAR2N29","pxw","LA","4","62","2","LA_R4N62",2017,0,40
"LAR2N29","pxw","LA","4","62","3","LA_R4N62",2017,0,33.33333333
NA,NA,"LA","4","63","1","LA_R4N63",2017,NA,NA
NA,NA,"LA","4","63","2","LA_R4N63",2017,NA,NA
NA,NA,"LA","4","63","3","LA_R4N63",2017,NA,NA
"LAR2N31","pxw","LA","4","64","1","LA_R4N64",2017,0,33.33333333
"LAR2N31","pxw","LA","4","64","2","LA_R4N64",2017,0,40
"LAR2N31","pxw","LA","4","64","3","LA_R4N64",2017,0,40
NA,NA,"LA","4","65","1","LA_R4N65",2017,NA,NA
NA,NA,"LA","4","65","2","LA_R4N65",2017,NA,NA
"LAR2N32","pxw","LA","4","65","3","LA_R4N65",2017,1,22.22222222
"LAR2N33","pxw","LA","4","66","1","LA_R4N66",2017,0,33.33333333
"LAR2N33","pxw","LA","4","66","2","LA_R4N66",2017,0,28.57142857
"LAR2N33","pxw","LA","4","66","3","LA_R4N66",2017,0,NA
"LAR2N34","pxw","LA","4","67","1","LA_R4N67",2017,1,10
"LAR2N34","pxw","LA","4","67","2","LA_R4N67",2017,1,12.5
"LAR2N34","pxw","LA","4","67","3","LA_R4N67",2017,1,6.25
"LAR2N35","pxw","LA","4","68","1","LA_R4N68",2017,0,33.33333333
"LAR2N35","pxw","LA","4","68","2","LA_R4N68",2017,0,33.33333333
"LAR2N35","pxw","LA","4","68","3","LA_R4N68",2017,0,28.57142857
"LAR2N36","pxw","LA","4","69","1","LA_R4N69",2017,1,11.11111111
"LAR2N36","pxw","LA","4","69","2","LA_R4N69",2017,1,8.333333333
"LAR2N36","pxw","LA","4","69","3","LA_R4N69",2017,1,12.5
NA,NA,"LA","4","7","1","LA_R4N7",2017,NA,NA
NA,NA,"LA","4","7","2","LA_R4N7",2017,NA,NA
NA,NA,"LA","4","7","3","LA_R4N7",2017,NA,NA
"LAR2N37","pxw","LA","4","70","1","LA_R4N70",2017,0,10
"LAR2N37","pxw","LA","4","70","2","LA_R4N70",2017,0,16.66666667
"LAR2N37","pxw","LA","4","70","3","LA_R4N70",2017,0,16.66666667
"LAR2N38","pxw","LA","4","71","1","LA_R4N71",2017,0,40
"LAR2N38","pxw","LA","4","71","2","LA_R4N71",2017,0,40
"LAR2N38","pxw","LA","4","71","3","LA_R4N71",2017,0,33.33333333
"LAR2N39","pxw","LA","4","72","1","LA_R4N72",2017,1,12.5
"LAR2N39","pxw","LA","4","72","2","LA_R4N72",2017,1,9.090909091
"LAR2N39","pxw","LA","4","72","3","LA_R4N72",2017,1,13.33333333
"LAR2N40","pxw","LA","4","73","1","LA_R4N73",2017,0,28.57142857
"LAR2N40","pxw","LA","4","73","2","LA_R4N73",2017,0,33.33333333
"LAR2N40","pxw","LA","4","73","3","LA_R4N73",2017,0,25
NA,NA,"LA","4","74","1","LA_R4N74",2017,NA,NA
NA,NA,"LA","4","74","2","LA_R4N74",2017,NA,NA
NA,NA,"LA","4","74","3","LA_R4N74",2017,NA,NA
"LAR2N42","pxw","LA","4","75","1","LA_R4N75",2017,0,33.33333333
"LAR2N42","pxw","LA","4","75","2","LA_R4N75",2017,0,40
"LAR2N42","pxw","LA","4","75","3","LA_R4N75",2017,0,33.33333333
NA,NA,"LA","4","76","1","LA_R4N76",2017,NA,NA
NA,NA,"LA","4","76","2","LA_R4N76",2017,NA,NA
NA,NA,"LA","4","76","3","LA_R4N76",2017,NA,NA
"LAR2N44","pxw","LA","4","77","1","LA_R4N77",2017,0,40
"LAR2N44","pxw","LA","4","77","2","LA_R4N77",2017,0,33.33333333
NA,NA,"LA","4","77","3","LA_R4N77",2017,NA,NA
NA,NA,"LA","4","78","1","LA_R4N78",2017,NA,NA
NA,NA,"LA","4","78","2","LA_R4N78",2017,NA,NA
NA,NA,"LA","4","78","3","LA_R4N78",2017,NA,NA
NA,NA,"LA","4","79","1","LA_R4N79",2017,NA,NA
NA,NA,"LA","4","79","2","LA_R4N79",2017,NA,NA
NA,NA,"LA","4","79","3","LA_R4N79",2017,NA,NA
NA,NA,"LA","4","8","1","LA_R4N8",2017,NA,NA
NA,NA,"LA","4","8","2","LA_R4N8",2017,NA,NA
NA,NA,"LA","4","8","3","LA_R4N8",2017,NA,NA
NA,NA,"LA","4","80","1","LA_R4N80",2017,NA,NA
NA,NA,"LA","4","80","2","LA_R4N80",2017,NA,NA
NA,NA,"LA","4","80","3","LA_R4N80",2017,NA,NA
NA,NA,"LA","4","81","1","LA_R4N81",2017,NA,NA
NA,NA,"LA","4","81","2","LA_R4N81",2017,NA,NA
NA,NA,"LA","4","81","3","LA_R4N81",2017,NA,NA
NA,NA,"LA","4","82","1","LA_R4N82",2017,NA,NA
NA,NA,"LA","4","82","2","LA_R4N82",2017,NA,NA
NA,NA,"LA","4","82","3","LA_R4N82",2017,NA,NA
NA,NA,"LA","4","83","1","LA_R4N83",2017,NA,NA
NA,NA,"LA","4","83","2","LA_R4N83",2017,NA,NA
NA,NA,"LA","4","83","3","LA_R4N83",2017,NA,NA
NA,NA,"LA","4","84","1","LA_R4N84",2017,NA,NA
NA,NA,"LA","4","84","2","LA_R4N84",2017,NA,NA
NA,NA,"LA","4","84","3","LA_R4N84",2017,NA,NA
NA,NA,"LA","4","85","1","LA_R4N85",2017,NA,NA
NA,NA,"LA","4","85","2","LA_R4N85",2017,NA,NA
NA,NA,"LA","4","85","3","LA_R4N85",2017,NA,NA
NA,NA,"LA","4","86","1","LA_R4N86",2017,NA,NA
NA,NA,"LA","4","86","2","LA_R4N86",2017,NA,NA
NA,NA,"LA","4","86","3","LA_R4N86",2017,NA,NA
NA,NA,"LA","4","9","1","LA_R4N9",2017,NA,NA
NA,NA,"LA","4","9","2","LA_R4N9",2017,NA,NA
NA,NA,"LA","4","9","3","LA_R4N9",2017,NA,NA
NA,NA,"LA","5","1","1","LA_R5N1",2017,NA,NA
NA,NA,"LA","5","1","2","LA_R5N1",2017,NA,NA
NA,NA,"LA","5","1","3","LA_R5N1",2017,NA,NA
"LAR2N62","pxw","LA","5","10","1","LA_R5N10",2017,1,16.66666667
"LAR2N62","pxw","LA","5","10","2","LA_R5N10",2017,1,16.66666667
"LAR2N62","pxw","LA","5","10","3","LA_R5N10",2017,1,20
"LAR2N63","pxw","LA","5","11","1","LA_R5N11",2017,1,20
"LAR2N63","pxw","LA","5","11","2","LA_R5N11",2017,1,16.66666667
"LAR2N63","pxw","LA","5","11","3","LA_R5N11",2017,1,16.66666667
NA,NA,"LA","5","12","1","LA_R5N12",2017,NA,NA
NA,NA,"LA","5","12","2","LA_R5N12",2017,NA,NA
NA,NA,"LA","5","12","3","LA_R5N12",2017,NA,NA
"LAR2N65","pxw","LA","5","13","1","LA_R5N13",2017,0,33.33333333
"LAR2N65","pxw","LA","5","13","2","LA_R5N13",2017,0,33.33333333
"LAR2N65","pxw","LA","5","13","3","LA_R5N13",2017,0,40
NA,NA,"LA","5","14","1","LA_R5N14",2017,NA,NA
NA,NA,"LA","5","14","2","LA_R5N14",2017,NA,NA
NA,NA,"LA","5","14","3","LA_R5N14",2017,NA,NA
"LAR2N67","pxw","LA","5","15","1","LA_R5N15",2017,1,18.18181818
"LAR2N67","pxw","LA","5","15","2","LA_R5N15",2017,1,18.18181818
"LAR2N67","pxw","LA","5","15","3","LA_R5N15",2017,1,15.38461538
"LAR2N68","pxw","LA","5","16","1","LA_R5N16",2017,0,33.33333333
"LAR2N68","pxw","LA","5","16","2","LA_R5N16",2017,0,40
"LAR2N68","pxw","LA","5","16","3","LA_R5N16",2017,0,40
"LAR2N69","pxw","LA","5","17","1","LA_R5N17",2017,0,33.33333333
"LAR2N69","pxw","LA","5","17","2","LA_R5N17",2017,0,40
"LAR2N69","pxw","LA","5","17","3","LA_R5N17",2017,0,33.33333333
NA,NA,"LA","5","18","1","LA_R5N18",2017,NA,NA
NA,NA,"LA","5","18","2","LA_R5N18",2017,NA,NA
NA,NA,"LA","5","18","3","LA_R5N18",2017,NA,NA
"LAR2N72","pxw","LA","5","19","1","LA_R5N19",2017,0,40
"LAR2N72","pxw","LA","5","19","2","LA_R5N19",2017,0,40
"LAR2N72","pxw","LA","5","19","3","LA_R5N19",2017,0,40
"LAR2N54","pxw","LA","5","2","1","LA_R5N2",2017,0,40
"LAR2N54","pxw","LA","5","2","2","LA_R5N2",2017,0,40
"LAR2N54","pxw","LA","5","2","3","LA_R5N2",2017,0,NA
"LAR2N73","pxw","LA","5","20","1","LA_R5N20",2017,0,40
NA,NA,"LA","5","20","2","LA_R5N20",2017,NA,NA
"LAR2N73","pxw","LA","5","20","3","LA_R5N20",2017,0,40
NA,NA,"LA","5","21","1","LA_R5N21",2017,NA,NA
NA,NA,"LA","5","21","2","LA_R5N21",2017,NA,NA
NA,NA,"LA","5","21","3","LA_R5N21",2017,NA,NA
"LAR2N75","pxw","LA","5","22","1","LA_R5N22",2017,1,16.66666667
"LAR2N75","pxw","LA","5","22","2","LA_R5N22",2017,1,16.66666667
"LAR2N75","pxw","LA","5","22","3","LA_R5N22",2017,1,16.66666667
"LAR2N76","pxw","LA","5","23","1","LA_R5N23",2017,1,22.22222222
"LAR2N76","pxw","LA","5","23","2","LA_R5N23",2017,1,25
"LAR2N76","pxw","LA","5","23","3","LA_R5N23",2017,1,22.22222222
"LAR2N77","pxw","LA","5","24","1","LA_R5N24",2017,1,28.57142857
"LAR2N77","pxw","LA","5","24","2","LA_R5N24",2017,1,33.33333333
"LAR2N77","pxw","LA","5","24","3","LA_R5N24",2017,1,28.57142857
NA,NA,"LA","5","25","1","LA_R5N25",2017,NA,NA
NA,NA,"LA","5","25","2","LA_R5N25",2017,NA,NA
NA,NA,"LA","5","25","3","LA_R5N25",2017,NA,NA
NA,NA,"LA","5","26","1","LA_R5N26",2017,NA,NA
"LAR2N79","pxw","LA","5","26","2","LA_R5N26",2017,1,15.38461538
"LAR2N79","pxw","LA","5","26","3","LA_R5N26",2017,1,15.38461538
NA,NA,"LA","5","27","1","LA_R5N27",2017,NA,NA
NA,NA,"LA","5","27","2","LA_R5N27",2017,NA,NA
NA,NA,"LA","5","27","3","LA_R5N27",2017,NA,NA
NA,NA,"LA","5","28","1","LA_R5N28",2017,NA,NA
NA,NA,"LA","5","28","2","LA_R5N28",2017,NA,NA
NA,NA,"LA","5","28","3","LA_R5N28",2017,NA,NA
NA,NA,"LA","5","29","1","LA_R5N29",2017,NA,NA
NA,NA,"LA","5","29","2","LA_R5N29",2017,NA,NA
NA,NA,"LA","5","29","3","LA_R5N29",2017,NA,NA
